name,objectID,picIDs,picURLs,categoryName,typeName,period,dynasty,year
光绪白釉深腹敞口大碗,099bb997ce814876837f24dc3da9eda6,"201901291141260462788,201901291141260462789,201901291141260462790,201901291141260462791,201901291141260462792,201901291141260462793,201901291141260462794","http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1001.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1002.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1003.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1004.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1005.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1006.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.64/THUMB/40_07.64-A-1007.jpg",瓷器,碗,NA,光绪,1891.5
宣德款青花盘,09b5f7156106422299b718214ef9db35,6720e0c3-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.4006.jpg,瓷器,盘,NA,宣德,1430.0
清雍正款景德镇窑霁红釉水壶,0a456426deb04d9fb77fede7fee6861d,43a3d939-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1919.jpg,瓷器,壶,清,雍正,1728.5
清雍正景德镇窑青花缠枝花卉纹瓶,0a69860e3f9f41e3aa3d628e701a176c,3d4c9d27-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1667.jpg,瓷器,瓶,清,雍正,1728.5
清康熙景德镇窑白釉刻花纹瓶,0a97a9abca174d9d9627e18adb83bb9b,3918a6fe-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1502.jpg,瓷器,瓶,清,康熙,1691.5
清光绪款景德镇窑粉彩花卉纹盘,0ab9e7cc690c4bbf9bb48ee17a54d75a,3450f3de-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1310.jpg,瓷器,盘,清,光绪,1891.5
清康熙五彩人物纹杯,0b4e5d0b78ce4c0d8a8f28514853c20d,3ad4ff3b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1571.jpg,瓷器,杯,清,康熙,1691.5
清康熙景德镇窑青花花卉纹罐,0b4f0a0f78b64cf69be31d0b8b2b1da0,3a3419f5-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1547.jpg,瓷器,罐,清,康熙,1691.5
雍正款青花大碗,0ba79783b0694cfd812e4ef25715a333,6a9ca2be-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.4116.jpg,瓷器,碗,NA,雍正,1728.5
清乾隆景德镇窑青花海水八吉祥纹贯耳瓶,0be505adcd774578849c6f3af9ce38ad,46dc70fa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2064.jpg,瓷器,瓶,清,乾隆,1765.5
清同治款景德镇窑粉彩三阳开泰纹碗,0c1c60a7a6eb46f79c917e4cd9ed3bcb,3610491b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1377.jpg,瓷器,碗,清,同治,1868.0
民国黄釉戒钵,0c2b616cea7a4e75b3baaa1048200c5f,"201901291141260442121,201901291141260442122,201901291141260442123,201901291141260442124","http://files.bjmuseum.org.cn/baijing/01/11010121800022/537/THUMB/40_1101012180002280000200-A-1001.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800022/537/THUMB/40_1101012180002280000200-A-1002.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800022/537/THUMB/40_1101012180002280000200-A-1003.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800022/537/THUMB/40_1101012180002280000200-A-1004.jpg",瓷器,NA,民,民国,1930.5
清同治款景德镇窑抹红贤良寺制缠枝莲纹碗,0c2ea30e7631455dbc1f40f0600e369d,365c6511-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1389.jpg,瓷器,碗,清,同治,1868.0
光绪白釉模印变形夔龙纹瓷豆,0C8C37178A9D4E8E9424C040D0A681FB,201901291141260462973,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.83/THUMB/40_07.83-A-0001.jpg,瓷器,NA,NA,光绪,1891.5
清康熙景德镇窑墨彩山水人物图马蹄瓶,0c8ca8772461425682e790da9688b9bb,382efe76-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1466.jpg,瓷器,瓶,清,康熙,1691.5
清康熙仿宣德款景德镇窑青花花鸟诗文笔筒,0cfd6da8e0fc4a63aba38fb858cbe9f9,3953a52a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1511.jpg,瓷器,筒,清,康熙,1691.5
万历款青花开光人物坛,0d2039e4be3f4eb5aef5069a48b19c2e,55d8dc41-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2649.jpg,瓷器,NA,NA,万历,1596.0
清康熙青釉盘,0d21372a3af444d1927b22736fb4eff8,3ac9c169-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1570.jpg,瓷器,盘,清,康熙,1691.5
清康熙景德镇窑青花人物纹高足杯,0d4caf30f746459eadb2414699f49c68,3776e29f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1432.jpg,瓷器,杯,清,康熙,1691.5
清光绪景德镇窑墨地三彩花蝶纹扁壶,0d4e0fab4e43464fa1ec3d05d6f474a4,34ae2c67-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1324.jpg,瓷器,壶,清,光绪,1891.5
清乾隆景德镇窑茄皮蓝釉瓶,0d742d06eae843dfa46b73bbaee58c53,47454ef1-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2078.jpg,瓷器,瓶,清,乾隆,1765.5
清康熙景德镇窑青花开光花卉纹方碗,0dc08c21dc0a4de1b138ceb00296dc63,3c5cd497-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1631.jpg,瓷器,碗,清,康熙,1691.5
乾隆款霁蓝盘,0dc6c2a03c034ade91a97d5b0969e096,56589da9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2670.jpg,瓷器,盘,NA,乾隆,1765.5
嘉靖款青花龙盘,0ddde3506b5843a2ac223d6b05585c1d,5339937c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2541.jpg,瓷器,盘,NA,嘉靖,1543.5
清宣统醴陵窑釉下五彩花鸟纹瓶,0ddf68089b0c4b039299ffb33f5d42f5,42b0edd4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1883.jpg,瓷器,瓶,清,宣统,1910.0
清雍正景德镇窑青花背娃人像,0e43206477924791b6c52ca067e9cd3b,4412e562-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1953.jpg,瓷器,像,清,雍正,1728.5
清雍正款景德镇窑青花龙纹碗,0e4a17a23b0d4a4db7d04dd7f2fdf94e,4359ab16-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1907.jpg,瓷器,碗,清,雍正,1728.5
光绪白釉敞口盘,0E6721626DAF4111AB0EB479D12DF4E6,201901291141260462732,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.45/THUMB/40_07.45-A-0001.jpg,瓷器,盘,NA,光绪,1891.5
清宣统款景德镇窑黄地绿彩龙凤纹碗,0eb00fce458942feb383eaed13131790,424bc868-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1865.jpg,瓷器,碗,清,宣统,1910.0
清康熙景德镇窑青花双龙戏珠纹钵缸,0ec8a32afd3849078f7bc537e98adb87,390cbfe0-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1500.jpg,瓷器,NA,清,康熙,1691.5
民国仿清雍正款景德镇窑青花缠枝花卉纹瓶,0ecc0992e83b45d588641a1ce13920ba,44b28dd3-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1975.jpg,瓷器,瓶,民,民国,1930.5
清康熙大清丁未年制款青花秋叶纹盘,0ef8b4625aa04f0794dcf570cf984b48,3c71f122-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1634.jpg,瓷器,盘,清,康熙,1691.5
清康熙景德镇窑青花山水人物图罐,0fa7ea0f722c4889a13c1b03d66656c5,3be3396b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1613.jpg,瓷器,罐,清,康熙,1691.5
清雍正款景德镇窑青花松竹梅纹罐,0fffe174da8644d7a34227b5a23ed942,3e5db386-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1709.jpg,瓷器,罐,清,雍正,1728.5
万历青花开光花卉带盖大罐,10437c9d8e9943e493ba3101b72af2e6,5c27ff6e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3042.jpg,瓷器,罐,NA,万历,1596.0
光绪黄釉雕瓷海水云纹圆形瓷豆,106f076d59bf4eb29df068e7eaa8ffea,"201901291141260462816,201901291141260462817,201901291141260462818,201901291141260462819,201901291141260462820,201901291141260462821,201901291141260462822,201901291141260462823,201901291141260462824,201901291141260462825,201901291141260462826,201901291141260462827,201901291141260462828","http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1001.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1002.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1003.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1004.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1005.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1006.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1007.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1008.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1009.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1010.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1011.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1012.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.67/THUMB/40_07.67-A-1013.jpg",瓷器,NA,NA,光绪,1891.5
清乾隆款景德镇窑青花海水龙纹高足盘,108e503e2ea0412c8f85296b9dec1d82,41455289-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1824.jpg,瓷器,盘,清,乾隆,1765.5
清嘉庆景德镇窑青花缠枝花卉纹罐,110b5b504b2b4fab8fc49b1882041eeb,48a6592a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2132.jpg,瓷器,罐,清,嘉庆,1808.0
清乾隆景德镇窑青花海水鱼纹方杯,115504644a234d1cab7a55cda2e8b092,467ba019-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2048.jpg,瓷器,杯,清,乾隆,1765.5
清雍正景德镇窑铁锈釉双耳炉,1178f3ef72c647f7b1b7f06c21422319,4396d552-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1917.jpg,瓷器,炉,清,雍正,1728.5
清雍正款景德镇窑霁红釉高足碗,117df2ab70df4e3886d3ccf73c696863,3da20dfa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1680.jpg,瓷器,碗,清,雍正,1728.5
清雍正款景德镇窑黄釉茶碗,117f89f35c7c4ebaa09874f97df53b01,3e1608d7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1697.jpg,瓷器,碗,清,雍正,1728.5
清康熙款景德镇窑青花缠枝莲纹碗,11940910e3ce4b7b83864686f0038074,3c51a5fa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1629.jpg,瓷器,碗,清,康熙,1691.5
清康熙德化窑白釉杯,11e132904bb14e8e988eca433c96a517,394dbbbb-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1510.jpg,瓷器,杯,清,康熙,1691.5
清康熙仿宣德款景德镇窑青花花卉纹方盘,11fdc58b9b914bd3b833cad40b32f7b0,37b9c28f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1443.jpg,瓷器,盘,清,康熙,1691.5
清雍正款景德镇窑珊瑚红釉花口盘,123e92b6fdd84048baf2310638123451,3e1d1129-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1698.jpg,瓷器,盘,清,雍正,1728.5
清雍正景德镇窑炉钧釉瓶,1254fcbb7a8b4128b3c63338954caa31,41d0be94-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1845.jpg,瓷器,瓶,清,雍正,1728.5
万历款青花缠枝寿字大盖罐,12899cafbe5345d990bf59120c130cd7,59c20091-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2870.jpg,瓷器,罐,NA,万历,1596.0
清乾隆款景德镇窑三彩双龙戏珠纹盘,12c407eb1c644bf6ae2605c1ad8abb86,45ed6f04-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2020.jpg,瓷器,盘,清,乾隆,1765.5
清乾隆仿成化款景德镇窑铁釉开光青花加白魁星点斗图笔筒,12db0475788046539f66422876710c89,40d0f1c6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1807.jpg,瓷器,筒,清,乾隆,1765.5
清乾隆款景德镇窑青花缠枝花卉纹渣斗,138aa14dd36c47759f070982fba47671,45ce8098-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2016.jpg,瓷器,NA,清,乾隆,1765.5
清雍正款景德镇窑斗彩八仙纹碗,13a1f1c60b4e4b7186bfb92e88d2fe8f,3d75ecec-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1673.jpg,瓷器,碗,清,雍正,1728.5
清乾隆款景德镇窑仿木釉描金碗,13d9ab9dceb040b9acb279f0036f890e,46ec177e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2066.jpg,瓷器,碗,清,乾隆,1765.5
清乾隆景德镇窑仿哥釉双螭耳瓶,13ddce3f7a6440c48313843cfcc24196,401868ac-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1777.jpg,瓷器,瓶,清,乾隆,1765.5
清雍正款景德镇窑青花香椽纹盘,140b3fb6295741f9aa717ab6f3a70df1,3eb3e4cd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1723.jpg,瓷器,盘,清,雍正,1728.5
清康熙龙泉窑暗花纹盘,1636507fd6b94b67941520e72fda9acf,36fce1cd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1414.jpg,瓷器,盘,清,康熙,1691.5
清康熙龙泉窑暗花纹盘,16cf3f2ec89a49c58a91512958e4d045,37029503-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1415.jpg,瓷器,盘,清,康熙,1691.5
清乾隆款景德镇窑青花海水龙纹高足盘,16f632d22f2e46e690b2365174687748,41534828-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1826.jpg,瓷器,盘,清,乾隆,1765.5
清乾隆款景德镇窑青花缠枝花卉纹渣斗,1719b11134a84093a5d55e2ef73f6aa8,45c79482-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2015.jpg,瓷器,NA,清,乾隆,1765.5
清康熙景德镇窑青花花鸟纹罐,17efd5c8f25f47698b7c1daa649aef9b,3bb40bbc-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1606.jpg,瓷器,罐,清,康熙,1691.5
清雍正景德镇窑天蓝釉长方水仙花盆,182959163fc743638d98be4b555023f3,43cdc621-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1925.jpg,瓷器,盆,清,雍正,1728.5
清乾隆款景德镇窑粉彩云蝠万古柏林纹碗,1862b686aedf426b87987f1b1005404c,41a361c6-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1837.jpg,瓷器,碗,清,乾隆,1765.5
清康熙景德镇窑苹果绿釉八方倭角盘,18a24b00226f4092abb8204749f19b07,3985db5d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1519.jpg,瓷器,盘,清,康熙,1691.5
清康熙德化窑白釉公道杯,18eb59f335c1423f985753c50269579a,3925114e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1504.jpg,瓷器,杯,清,康熙,1691.5
清雍正景德镇窑青花花卉纹盘,194c4708e16e493183fbb8b5d6fc1b16,3f2ca1d7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1741.jpg,瓷器,盘,清,雍正,1728.5
清雍正款景德镇窑斗彩松竹梅纹碗,196e568b707246a6b887759fc0a20210,431295b7-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1898.jpg,瓷器,碗,清,雍正,1728.5
清雍正款景德镇窑青花缠枝莲纹罐,19d9b45e5a754595aeca521b0665aef3,3e650da1-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1710.jpg,瓷器,罐,清,雍正,1728.5
清康熙款景德镇窑黄釉暗龙纹盘,19ee6cebdfce4edebcb24aa430327ed0,3ca7ee6d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1644.jpg,瓷器,盘,清,康熙,1691.5
清光绪款景德镇窑霁蓝釉象耳琮式瓶,1a238ee6dd164c3f820887dbd9bbfdfc,3525bfdb-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1343.jpg,瓷器,瓶,清,光绪,1891.5
清康熙景德镇窑抹红海水鱼纹笔筒,1a3d60166b5a471db2f1a08fb606d3c5,39b07979-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1526.jpg,瓷器,筒,清,康熙,1691.5
清光绪款景德镇窑粉彩花卉纹盘,1a4853d07c844e3e8825099e8290e1d3,34590b6a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1311.jpg,瓷器,盘,清,光绪,1891.5
清康熙景德镇窑五彩花卉纹罐,1b320e890bea47b990373c5533cae81b,3a968870-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1562.jpg,瓷器,罐,清,康熙,1691.5
清雍正款景德镇窑霁红釉高足碗,1b972c043a34443fba1d00cceae8f9ef,3daf2071-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1682.jpg,瓷器,碗,清,雍正,1728.5
清雍正景德镇窑青花龙凤纹酒杯,1be28b9c6a6b46538cb960db64fe3e62,36cd460c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1407.jpg,瓷器,杯,清,雍正,1728.5
清康熙款景德镇窑青花花草诗文杯,1c2666dad6ec4bc2b143c2e9a39a84f0,39e3674e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1534.jpg,瓷器,杯,清,康熙,1691.5
清康熙款景德镇窑青花圣主得贤颂笔筒,1c4203452f414187b19174d5c98406d9,3c43a101-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1627.jpg,瓷器,筒,清,康熙,1691.5
清道光款景德镇窑粉彩婴戏图盖碗,1c64d9cbeded44c7857ea8860447e5ed,492d4594-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2152.jpg,瓷器,碗,清,道光,1835.0
清雍正景德镇窑霁红釉瓶,1d2cbad066ed43ea93261fd543b98fb7,3d6ee76d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1672.jpg,瓷器,瓶,清,雍正,1728.5
清嘉庆款景德镇窑粉彩折枝花卉纹碗,1d43b00a4f9447feae0a2d5d690d6ce9,47fc56be-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2106.jpg,瓷器,碗,清,嘉庆,1808.0
清雍正景德镇窑反瓷荷花纹盆,1d496c29460d403fb259e4909f9f5083,420121df-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1855.jpg,瓷器,盆,清,雍正,1728.5
清乾隆款景德镇窑霁红釉碗,1d88370618454643a8023ffd2ac6fcd7,45b99382-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2013.jpg,瓷器,碗,清,乾隆,1765.5
清雍正景德镇窑青花龙凤纹酒杯,1dae1dc9067e4eeb9c98da6bafcb74c8,36e5ab33-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1411.jpg,瓷器,杯,清,雍正,1728.5
光绪红龙盘,1dd8b462ce054d4f957f27764bf49e8b,5bdfd1fa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3030.jpg,瓷器,盘,NA,光绪,1891.5
清乾隆景德镇窑孔雀绿釉洗,1defb8c41c2d40dcb76bc78bb661c30b,47384d45-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2076.jpg,瓷器,洗,清,乾隆,1765.5
清同治款景德镇窑五彩人物纹缸,1e53e58f44e54ca5bf390a1c24497bbf,36ad0819-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1402.jpg,瓷器,NA,清,同治,1868.0
清宣统款景德镇窑青花海八怪纹碗,1e997462be014402b53b2a6b4229d4a8,4276a16b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1871.jpg,瓷器,碗,清,宣统,1910.0
清康熙仿成化款景德镇窑斗彩海水鱼纹碗,1ea2880476d745288493197ec69da761,37c9214d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1445.jpg,瓷器,碗,清,康熙,1691.5
清道光款景德镇窑粉彩婴戏图盖碗,1ea51a5a4c65467b88ca11ab32d93dea,49262382-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2151.jpg,瓷器,碗,清,道光,1835.0
